"id","text","createTime","authorMeta.id","authorMeta.secUid","authorMeta.name","authorMeta.nickName","authorMeta.verified","authorMeta.signature","authorMeta.avatar","musicMeta.musicId","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","musicMeta.playUrl","musicMeta.coverThumb","musicMeta.coverMedium","musicMeta.coverLarge","covers.default","covers.origin","covers.dynamic","webVideoUrl","videoUrl","videoUrlNoWaterMark","videoMeta.height","videoMeta.width","videoMeta.duration","diggCount","shareCount","playCount","commentCount","downloaded","mentions","hashtags"
"6814498825764474117","Desafio acerta bola na cara 😂 deu ruim #desafio #famosos #noticia #zueiera #whatsappstatus #desafiotiktok",1586624150,"6809068917089715206","MS4wLjABAAAANxUG3TlgyPyk0ZQtPuOJp9TttBVl_IXynvNiD0j5qVLvBIUXHWGsMjKwhBFr5oMP","noticiasdefamosos","New York treta",false,"💣| Tudo sobre os artistas e famosos
🤭| Aqui o babado é certo","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","6814493177165171462","som original","New York treta",true,"https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/1663694850273317.mp3","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_100x100.jpeg?x-expires=1600718400&x-signature=2gDbA2YTa5BQIeCs6QNv%2BhHVxR8%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_720x720.jpeg?x-expires=1600718400&x-signature=R%2BB2t41t99xwNmNTqx5PfyzXe3A%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/3a964f90455b4c7396a55b06b4820a5e_1586624151?x-expires=1600653600&x-signature=3Xw219C9HcQBZkcY7t7wSh3FC4U%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/fd96347aaea04e01acbf7b32c228101f_1586624152?x-expires=1600653600&x-signature=YRKs6BYF2xQgD3TtvlBhVySPtT0%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/35c47383eb984fa280b72e5d6e72e78b_1586624152?x-expires=1600653600&x-signature=11Hyw08Ga5TWFBhC0qhsLEdcTVg%3D","https://www.tiktok.com/@noticiasdefamosos/video/6814498825764474117","https://v16-web.tiktokcdn.com/afe2bd918543b1418a1913d2403a64b6/5f680b80/video/tos/useast2a/tos-useast2a-ve-0068c002/c21a4cee13004d029d472f45d0e2ca13/?a=1988&br=4740&bt=2370&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202009202009440101890740365709EC0E&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=Mzt0ZnVuZWl5dDMzZjczM0ApZGU1ZmRmNmRpN2YzZDZmaGdfZ2VeLy1gYDVfLS1gMTZzcy4yLi9jYV4wYF8yYC8vYjM6Yw%3D%3D&vl=&vr=","",1024,576,24,496,1,15600,0,false,"[]","[{""id"":""2898023"",""name"":""desafio"",""title"":"""",""cover"":""""},{""id"":""794240"",""name"":""famosos"",""title"":"""",""cover"":""""},{""id"":""4702214"",""name"":""noticia"",""title"":"""",""cover"":""""},{""id"":""83732288"",""name"":""zueiera"",""title"":"""",""cover"":""""},{""id"":""19788820"",""name"":""whatsappstatus"",""title"":"""",""cover"":""""},{""id"":""1587237268082689"",""name"":""desafiotiktok"",""title"":"""",""cover"":""""}]"
"6814257668199353605","Sthefane dando dicas e truques de como ficar sexy em fotos maravilhosa sim ou claro? #obrigado #fofoca #famosos #babado #seguidores #polemica #sexybod",1586568002,"6809068917089715206","MS4wLjABAAAANxUG3TlgyPyk0ZQtPuOJp9TttBVl_IXynvNiD0j5qVLvBIUXHWGsMjKwhBFr5oMP","noticiasdefamosos","New York treta",false,"💣| Tudo sobre os artistas e famosos
🤭| Aqui o babado é certo","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","6814247359195679493","som original","New York treta",true,"https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/1663635719070725.mp3","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_100x100.jpeg?x-expires=1600718400&x-signature=2gDbA2YTa5BQIeCs6QNv%2BhHVxR8%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_720x720.jpeg?x-expires=1600718400&x-signature=R%2BB2t41t99xwNmNTqx5PfyzXe3A%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/b22691dfd9994b11a695995642656e42?x-expires=1600653600&x-signature=9Eh8n%2FIE1yOuf9Tw3i1mTjiFpU4%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/689aee7ca1164065917c204748ff1b4b_1586568004?x-expires=1600653600&x-signature=pw%2F6NPjCBzpXx6TWBs51ItiMY5c%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/84571d8b7a76475e8fb846d7cf539e4b_1586568003?x-expires=1600653600&x-signature=Cp7QpUNiLMZqp%2FT1ZMhhezW2fyU%3D","https://www.tiktok.com/@noticiasdefamosos/video/6814257668199353605","https://v16-web.tiktokcdn.com/bcb192192f58634496bb53ccd2552416/5f680b7e/video/tos/useast2a/tos-useast2a-pve-0068/5da5eee43178407990e27d9dade77271/?a=1988&br=1034&bt=517&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202009202009440101890740365709EC0E&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anBnZGlzZHFrdDMzOzczM0ApMzQ4OWk2Ozw5N2Y7aGlmaWdfMGtrYi5raTVfLS1iMTZzczUvMTA0M180MTMuMjJiMmM6Yw%3D%3D&vl=&vr=","",576,576,22,433,2,18300,1,false,"[]","[{""id"":""9751288"",""name"":""obrigado"",""title"":"""",""cover"":""""},{""id"":""27518613"",""name"":""fofoca"",""title"":"""",""cover"":""""},{""id"":""794240"",""name"":""famosos"",""title"":"""",""cover"":""""},{""id"":""5261793"",""name"":""babado"",""title"":"""",""cover"":""""},{""id"":""2561770"",""name"":""seguidores"",""title"":"""",""cover"":""""},{""id"":""84156051"",""name"":""polemica"",""title"":"""",""cover"":""""},{""id"":""833690"",""name"":""sexybod"",""title"":"""",""cover"":""""}]"
"6813698822812781829","bom dia #famosos #fofoca #noticia #Deus #bomdia #obrigado",1586437885,"6809068917089715206","MS4wLjABAAAANxUG3TlgyPyk0ZQtPuOJp9TttBVl_IXynvNiD0j5qVLvBIUXHWGsMjKwhBFr5oMP","noticiasdefamosos","New York treta",false,"💣| Tudo sobre os artistas e famosos
🤭| Aqui o babado é certo","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","6813688503629646598","som original","New York treta",true,"https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/1663498788239397.mp3","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_100x100.jpeg?x-expires=1600718400&x-signature=2gDbA2YTa5BQIeCs6QNv%2BhHVxR8%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_720x720.jpeg?x-expires=1600718400&x-signature=R%2BB2t41t99xwNmNTqx5PfyzXe3A%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/ba184ac2bc434dcaaf8bf6444fb6f0bd?x-expires=1600653600&x-signature=g53tIMcOPBCNNc%2BvmSR1s%2B0WpAg%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/d3f1dc5be4614921a18b3abe1202b110_1586437888?x-expires=1600653600&x-signature=eA90ThLIlc5KtSmarP2Y%2B7Jb1Ms%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/dbadbb1413cc40eba7cb9a9d79cd6c68_1586437888?x-expires=1600653600&x-signature=i0ndQ42JjRl8r8wUisJkKP1d%2Bf4%3D","https://www.tiktok.com/@noticiasdefamosos/video/6813698822812781829","https://v19-web.tiktokcdn.com/e27f7dbcdf991419b2c27c6df8c14cd2/5f680b76/video/tos/useast2a/tos-useast2a-pve-0068/cd0aa499c9644677bbc7681a261b1d96/?a=1988&br=2790&bt=1395&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202009202009440101890740365709EC0E&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amx4bG93NXFrdDMzNDczM0ApZDhnOTg5M2RoN2c1ZTw0O2dpa25ua2VscTRfLS0yMTZzcy8tNC5eYmFfNGMyLi4vLi86Yw%3D%3D&vl=&vr=","",1024,576,14,485,0,13600,6,false,"[]","[{""id"":""794240"",""name"":""famosos"",""title"":"""",""cover"":""""},{""id"":""27518613"",""name"":""fofoca"",""title"":"""",""cover"":""""},{""id"":""4702214"",""name"":""noticia"",""title"":"""",""cover"":""""},{""id"":""366371"",""name"":""deus"",""title"":"""",""cover"":""""},{""id"":""128652"",""name"":""bomdia"",""title"":"""",""cover"":""""},{""id"":""9751288"",""name"":""obrigado"",""title"":"""",""cover"":""""}]"
"6813446536555498757","se homen engravidasse seria bom ?? marque seu amigo e não diga nada #babado #polemica #video #whatsappstatus #zueiera",1586379144,"6809068917089715206","MS4wLjABAAAANxUG3TlgyPyk0ZQtPuOJp9TttBVl_IXynvNiD0j5qVLvBIUXHWGsMjKwhBFr5oMP","noticiasdefamosos","New York treta",false,"💣| Tudo sobre os artistas e famosos
🤭| Aqui o babado é certo","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","6813428592937061125","som original","New York treta",true,"https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/1663436200688693.mp3","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_100x100.jpeg?x-expires=1600718400&x-signature=2gDbA2YTa5BQIeCs6QNv%2BhHVxR8%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_720x720.jpeg?x-expires=1600718400&x-signature=R%2BB2t41t99xwNmNTqx5PfyzXe3A%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/17101b591067429196c0fe3be5ad7e21?x-expires=1600653600&x-signature=zh%2Bgdd6gfb59ovm2soq6ldqu1L0%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/a8cc55b314854084bdbf0006a099c755_1586379148?x-expires=1600653600&x-signature=g2IHRshzECDBX2mc02LoEw29E8A%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/9f50c2bb8ff24227b0be60b679680eed_1586379148?x-expires=1600653600&x-signature=3vl8Zed%2BruuVl2esJM2ke%2BZ%2FfRU%3D","https://www.tiktok.com/@noticiasdefamosos/video/6813446536555498757","https://v19-web.tiktokcdn.com/488afd50974965ebf84ac7aca64be166/5f680b76/video/tos/useast2a/tos-useast2a-ve-0068c002/4470b55ff2074b48bdca0f23a6cd0270/?a=1988&br=1398&bt=699&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202009202009440101890740365709EC0E&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M3l2Z3F3ZXE2dDMzMzczM0ApOTY6NWRkZDs8NzRnNGQ3OGdgYmZuXzZhZjRfLS0vMTZzcy5fMC4uLy9fYjAyLWAuMC86Yw%3D%3D&vl=&vr=","",720,576,14,272,6,11200,2,false,"[]","[{""id"":""5261793"",""name"":""babado"",""title"":"""",""cover"":""""},{""id"":""84156051"",""name"":""polemica"",""title"":"""",""cover"":""""},{""id"":""12363"",""name"":""video"",""title"":"""",""cover"":""""},{""id"":""19788820"",""name"":""whatsappstatus"",""title"":"""",""cover"":""""},{""id"":""83732288"",""name"":""zueiera"",""title"":"""",""cover"":""""}]"
"6813145110985886981","seguidores especulam ouvi voz de homem e apontam que seja victorigoh, Ouviram? #polemica #babado #noticia #fofoca #treta #seguidores #famosos",1586308964,"6809068917089715206","MS4wLjABAAAANxUG3TlgyPyk0ZQtPuOJp9TttBVl_IXynvNiD0j5qVLvBIUXHWGsMjKwhBFr5oMP","noticiasdefamosos","New York treta",false,"💣| Tudo sobre os artistas e famosos
🤭| Aqui o babado é certo","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","6813124377454922502","som original","New York treta",true,"https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/1663360832288774.mp3","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_100x100.jpeg?x-expires=1600718400&x-signature=2gDbA2YTa5BQIeCs6QNv%2BhHVxR8%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_720x720.jpeg?x-expires=1600718400&x-signature=R%2BB2t41t99xwNmNTqx5PfyzXe3A%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/d4b204046ed842e7a5e2f585a06a1429?x-expires=1600653600&x-signature=j6hu028VgnSYOMScnyGJ8nUPJLY%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/62a4cd80257b45e68a49ff17fe4d1eb9_1586308971?x-expires=1600653600&x-signature=IY17li6zIDwFauuRD0qiDFSROmM%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/c553d2e5f31b4997ac21b2724fa45dc4_1586308971?x-expires=1600653600&x-signature=mf7wcW8wOI3cMw64WwPHnYdarCM%3D","https://www.tiktok.com/@noticiasdefamosos/video/6813145110985886981","https://v19-web.tiktokcdn.com/40b71b71625bc239174540a71d25f383/5f680b74/video/tos/useast2a/tos-useast2a-ve-0068c001/3b82e1aae99f423fae555ed79e518afb/?a=1988&br=1026&bt=513&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202009202009440101890740365709EC0E&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anU5ZmkzanhsdDMzNDczM0ApNDw1ODw6OWQ4NzM4ZDplaWdfamleNjVxYTNfLS0yMTZzczIyNi4zXzAuNDE1MWIxYjI6Yw%3D%3D&vl=&vr=","",576,576,12,2610,8,112800,39,false,"[]","[{""id"":""84156051"",""name"":""polemica"",""title"":"""",""cover"":""""},{""id"":""5261793"",""name"":""babado"",""title"":"""",""cover"":""""},{""id"":""4702214"",""name"":""noticia"",""title"":"""",""cover"":""""},{""id"":""27518613"",""name"":""fofoca"",""title"":"""",""cover"":""""},{""id"":""2213622"",""name"":""treta"",""title"":"""",""cover"":""""},{""id"":""2561770"",""name"":""seguidores"",""title"":"""",""cover"":""""},{""id"":""794240"",""name"":""famosos"",""title"":"""",""cover"":""""}]"
"6813133673316011270","Abner e JuBrasil são flagrados juntinhos igual dois pombinhos 😂#fimdenamoro #famosos #seguidores #treta #fofoca #noticia #babado #polemica",1586306301,"6809068917089715206","MS4wLjABAAAANxUG3TlgyPyk0ZQtPuOJp9TttBVl_IXynvNiD0j5qVLvBIUXHWGsMjKwhBFr5oMP","noticiasdefamosos","New York treta",false,"💣| Tudo sobre os artistas e famosos
🤭| Aqui o babado é certo","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","6813114229328022277","som original","New York treta",true,"https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/1663359510723638.mp3","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_100x100.jpeg?x-expires=1600718400&x-signature=2gDbA2YTa5BQIeCs6QNv%2BhHVxR8%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_720x720.jpeg?x-expires=1600718400&x-signature=R%2BB2t41t99xwNmNTqx5PfyzXe3A%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/c486ebd5eac742cf9149665d081eccb0?x-expires=1600653600&x-signature=%2FnyBxrqKnVqOG8HRuOH%2Fz3w0rSM%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/223bf21133d34dd5b37317fe0761b93b_1586306309?x-expires=1600653600&x-signature=W7lu%2BEUnaJUhDxupym9%2FJppVvaE%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/d71f7f5726f448fea21c5e73a8883f00_1586306308?x-expires=1600653600&x-signature=ln6HsEJpumjp%2FM8YyFwFn0ilHhM%3D","https://www.tiktok.com/@noticiasdefamosos/video/6813133673316011270","https://v19-web.tiktokcdn.com/a8b0c1718d0a4450da99eb123ad75e67/5f680b87/video/tos/useast2a/tos-useast2a-ve-0068c004/c5490c938aa644e892a6904e3d74051e/?a=1988&br=1218&bt=609&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202009202009440101890740365709EC0E&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=am06ZW91d2lrdDMzNDczM0ApZjVmPGUzMzxnNzppaTY5NWdoMC1nay1wbTNfLS0yMTZzc14tXl81NWM2Xl4wNTUxYDE6Yw%3D%3D&vl=&vr=","",576,576,31,626,4,33600,20,false,"[]","[{""id"":""11984614"",""name"":""fimdenamoro"",""title"":"""",""cover"":""""},{""id"":""794240"",""name"":""famosos"",""title"":"""",""cover"":""""},{""id"":""2561770"",""name"":""seguidores"",""title"":"""",""cover"":""""},{""id"":""2213622"",""name"":""treta"",""title"":"""",""cover"":""""},{""id"":""27518613"",""name"":""fofoca"",""title"":"""",""cover"":""""},{""id"":""4702214"",""name"":""noticia"",""title"":"""",""cover"":""""},{""id"":""5261793"",""name"":""babado"",""title"":"""",""cover"":""""},{""id"":""84156051"",""name"":""polemica"",""title"":"""",""cover"":""""}]"
"6813053738329148678","DEUS ABENÇOE NOSSO DIA #abner #bomdiaaaaa #fimdenamoro #famosos #seguidores #obrigado",1586287693,"6809068917089715206","MS4wLjABAAAANxUG3TlgyPyk0ZQtPuOJp9TttBVl_IXynvNiD0j5qVLvBIUXHWGsMjKwhBFr5oMP","noticiasdefamosos","New York treta",false,"💣| Tudo sobre os artistas e famosos
🤭| Aqui o babado é certo","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","6813028712687880966","som original","New York treta",true,"https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/1663338575830070.mp3","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_100x100.jpeg?x-expires=1600718400&x-signature=2gDbA2YTa5BQIeCs6QNv%2BhHVxR8%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_720x720.jpeg?x-expires=1600718400&x-signature=R%2BB2t41t99xwNmNTqx5PfyzXe3A%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/cfa1f06364e14d6981fb82e5060fd7ef?x-expires=1600653600&x-signature=mAbNc7MMBldfhxnZlQIyrClb1YU%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/6fcda44c80024331ab64739bb9af7570_1586287697?x-expires=1600653600&x-signature=sXAArGAQENDcnFRfgkXyQWv8b5c%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/8c8659383b2746beba2373cfd154001e_1586287697?x-expires=1600653600&x-signature=pr6BEQPntt%2BM02ZLAtKNT55%2F7o0%3D","https://www.tiktok.com/@noticiasdefamosos/video/6813053738329148678","https://v16-web.tiktokcdn.com/b6f77775fa287b795e212a5f749e133e/5f680b70/video/tos/useast2a/tos-useast2a-ve-0068c001/8eb8129be7d6418695bb46167a116e47/?a=1988&br=2754&bt=1377&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202009202009440101890740365709EC0E&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amZndzY8azxndDMzNDczM0ApZDVkZDs2OmVpN2k8ZDs2NWdoNi41XmluNTNfLS0yMTZzc2IyNmA0YzNeYzIuYWFhYTM6Yw%3D%3D&vl=&vr=","",1024,576,8,744,2,22900,11,false,"[]","[{""id"":""242057"",""name"":""abner"",""title"":"""",""cover"":""""},{""id"":""29886204"",""name"":""bomdiaaaaa"",""title"":"""",""cover"":""""},{""id"":""11984614"",""name"":""fimdenamoro"",""title"":"""",""cover"":""""},{""id"":""794240"",""name"":""famosos"",""title"":"""",""cover"":""""},{""id"":""2561770"",""name"":""seguidores"",""title"":"""",""cover"":""""},{""id"":""9751288"",""name"":""obrigado"",""title"":"""",""cover"":""""}]"
"6812981386685795590","Bom dia povo lindo #abneresther #famoso #video #famosos #fimdenamoro #bomdiaaaaa #Abner",1586270844,"6809068917089715206","MS4wLjABAAAANxUG3TlgyPyk0ZQtPuOJp9TttBVl_IXynvNiD0j5qVLvBIUXHWGsMjKwhBFr5oMP","noticiasdefamosos","New York treta",false,"💣| Tudo sobre os artistas e famosos
🤭| Aqui o babado é certo","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","6812962461566667526","som original","New York treta",true,"https://sf16-sg.tiktokcdn.com/obj/musically-maliva-obj/1663322522010677.mp3","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_100x100.jpeg?x-expires=1600718400&x-signature=2gDbA2YTa5BQIeCs6QNv%2BhHVxR8%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_720x720.jpeg?x-expires=1600718400&x-signature=R%2BB2t41t99xwNmNTqx5PfyzXe3A%3D","https://p77-sign-sg.tiktokcdn.com/musically-maliva-obj/1662774364516357~c5_1080x1080.jpeg?x-expires=1600718400&x-signature=DSlNx5owXDqzalWhkpb5q12QeSE%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/0c27f3a98bc2429fa5cda4e80501f7eb?x-expires=1600653600&x-signature=GoLmaWk%2BZyitjhzzGoHp4hHkYxk%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/890cced20a1343c9a7acd6d3b4a00147_1586270849?x-expires=1600653600&x-signature=IWo9oSGtIHIoIziIX8gdLCQeuZ8%3D","https://p16-sign-sg.tiktokcdn.com/obj/tos-maliva-p-0068/db718b5cf50b45e7a67675749042e0a9_1586270849?x-expires=1600653600&x-signature=LMEkkNR26O7cgOqUUMXm2V4sII4%3D","https://www.tiktok.com/@noticiasdefamosos/video/6812981386685795590","https://v19-web.tiktokcdn.com/ea8d9a21d9bbfb93acad5daac5704fd3/5f680b6e/video/tos/useast2a/tos-useast2a-pve-0068/1846e3e2746a4df4823a6dad1c2d2d50/?a=1988&br=1246&bt=623&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202009202009440101890740365709EC0E&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=MzdodHBvbm08dDMzMzczM0ApPGQ2Zzg8Njw5N2U7Njc2NWduXl5lcnNrMTNfLS1jMTZzczUuXmEzMy4yYzNiXmBhYjY6Yw%3D%3D&vl=&vr=","",1024,576,6,261,0,12400,2,false,"[]","[{""id"":""1654586203656197"",""name"":""abneresther"",""title"":"""",""cover"":""""},{""id"":""703493"",""name"":""famoso"",""title"":"""",""cover"":""""},{""id"":""12363"",""name"":""video"",""title"":"""",""cover"":""""},{""id"":""794240"",""name"":""famosos"",""title"":"""",""cover"":""""},{""id"":""11984614"",""name"":""fimdenamoro"",""title"":"""",""cover"":""""},{""id"":""29886204"",""name"":""bomdiaaaaa"",""title"":"""",""cover"":""""},{""id"":""242057"",""name"":""abner"",""title"":"""",""cover"":""""}]"
"6812981107873598725","suposto pai da Apolinho diz que está difícil lidar com toda essa situação #video #babado #noticia #famoso #seguidores #fofoca #abneresther #treta",1586270779,"6809068917089715206","MS4wLjABAAAANxUG3TlgyPyk0ZQtPuOJp9TttBVl_IXynvNiD0j5qVLvBIUXHWGsMjKwhBFr5oMP","noticiasdefamosos","New York treta",false,"💣| Tudo sobre os artistas e famosos
